id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2; Brake
Engine_97;186;518,67;1,3;47,79;520,82;2388,04;8215,76;8,4474;0,03;394;2388;100;643,37;38,51;23,1516;1601,66;1421,33;14,62;21,61;552,6;2388,06;9150,47;-0,0035;0,0003;0
Engine_97;187;518,67;1,3;47,76;520,61;2388,11;8225,96;8,4599;0,03;394;2388;100;642,8;38,54;23,2791;1602,2;1420,68;14,62;21,61;552,31;2388,1;9154,23;-0,0008;-0,0001;0
Engine_97;188;518,67;1,3;47,72;520,8;2388,07;8220,11;8,4927;0,03;395;2388;100;643;38,47;23,2203;1598,61;1420,2;14,62;21,61;552,67;2388,12;9160,03;-0,0006;0,0004;0
Engine_97;189;518,67;1,3;47,8;521,07;2388,11;8229,61;8,5041;0,03;396;2388;100;643,38;38,73;23,1423;1600,39;1426,13;14,62;21,61;552,45;2388,07;9149,75;-0,0011;0;0
Engine_97;190;518,67;1,3;47,81;520,18;2388,09;8225,24;8,4779;0,03;397;2388;100;643,49;38,54;23,1952;1596,78;1415,18;14,62;21,61;552,7;2388,15;9163,63;-0,0002;0,0002;0
Engine_97;191;518,67;1,3;47,86;520,97;2388,09;8232,57;8,5344;0,03;396;2388;100;643,05;38,49;23,1782;1596,91;1423,38;14,62;21,61;551,78;2388,13;9170,87;0,0024;0,0003;0
Engine_97;192;518,67;1,3;47,97;521,33;2388,09;8228,95;8,5013;0,03;395;2388;100;643,54;38,44;23,086;1610,06;1421,38;14,62;21,61;552,03;2388,11;9171,51;0,0021;-0,0001;0
Engine_97;193;518,67;1,3;47,75;520,29;2388,11;8238,18;8,4864;0,03;396;2388;100;643,11;38,6;23,0863;1596,09;1418,23;14,62;21,61;552,47;2388,19;9173,21;-0,0001;0;0
Engine_97;194;518,67;1,3;47,85;520,78;2388,17;8240,75;8,4759;0,03;395;2388;100;643,35;38,53;23,1768;1607,58;1420,27;14,62;21,61;552,42;2388,1;9178,98;-0,003;0,0001;0
Engine_97;195;518,67;1,3;47,82;520,35;2388,16;8247,82;8,5138;0,03;395;2388;100;643,96;38,57;23,0651;1599,16;1424,68;14,62;21,61;552,66;2388,16;9179,63;0,0029;0,0004;0
Engine_97;196;518,67;1,3;47,87;520,83;2388,13;8240,08;8,4874;0,03;395;2388;100;643,19;38,51;23,1614;1597,51;1429,74;14,62;21,61;552,69;2388,11;9187,06;-0,0001;0;0
Engine_97;197;518,67;1,3;47,97;520,26;2388,11;8250,71;8,5596;0,03;396;2388;100;643,48;38,67;23,1556;1604,51;1427,37;14,62;21,61;552,38;2388,17;9189,58;-0,0008;0,0003;0
Engine_97;198;518,67;1,3;48,16;520,41;2388,12;8255,95;8,5132;0,03;397;2388;100;643,52;38,38;22,9548;1605,46;1426,47;14,62;21,61;553,18;2388,15;9197,35;-0,0008;-0,0002;0
Engine_97;199;518,67;1,3;48,07;520,13;2388,08;8258,58;8,4981;0,03;400;2388;100;643,97;38,59;23,0657;1605,94;1429,9;14,62;21,61;551,84;2388,16;9201,83;0,0019;-0,0002;0
Engine_97;200;518,67;1,3;48,04;519,98;2388,16;8257,38;8,5402;0,03;396;2388;100;643,2;38,39;23,0501;1601,34;1429,4;14,62;21,61;552,04;2388,12;9203,16;-0,0035;0,0005;0
Engine_97;201;518,67;1,3;48,18;520,06;2388,15;8270,91;8,5514;0,03;397;2388;100;643,46;38,44;23,1451;1606,9;1430,66;14,62;21,61;552,19;2388,19;9207,74;-0,0026;-0,0001;0
Engine_98;1;518,67;1,3;47,25;522,3;2387,97;8150,69;8,3792;0,03;392;2388;100;642,3;39,01;23,4547;1580,93;1404,55;14,62;21,61;554,16;2388;9073,83;0,0019;-0,0002;0
Engine_98;2;518,67;1,3;47,03;521,8;2388,03;8147,03;8,4158;0,03;392;2388;100;642,13;38,91;23,3055;1585,29;1394,47;14,62;21,61;552,75;2388,03;9070,74;0,0025;0;0
Engine_98;3;518,67;1,3;47,22;522,47;2387,99;8149,19;8,4124;0,03;391;2388;100;642,35;39,16;23,3677;1582,27;1396,33;14,62;21,61;555,45;2387,94;9068,22;-0,0011;-0,0005;0
Engine_98;4;518,67;1,3;47,07;522,19;2387,99;8156,01;8,45;0,03;391;2388;100;641,8;39,07;23,3832;1585,23;1398,98;14,62;21,61;554,99;2387,98;9068,93;-0,0009;-0,0004;0
Engine_98;5;518,67;1,3;47,1;521,96;2387,92;8148,47;8,4068;0,03;392;2388;100;641,85;39,03;23,4866;1592,31;1397,87;14,62;21,61;554,04;2388;9070,44;-0,0011;0,0001;0
Engine_98;6;518,67;1,3;47,26;522,69;2387,95;8149,25;8,3922;0,03;390;2388;100;642,46;39,05;23,5227;1581;1400,8;14,62;21,61;554,18;2387,99;9070,09;0,0019;-0,0005;0
Engine_98;7;518,67;1,3;47,21;522,58;2388,05;8145,93;8,3928;0,03;392;2388;100;642,08;38,92;23,3819;1578,64;1405,97;14,62;21,61;554,72;2388,09;9066,95;-0,0042;-0,0003;0
Engine_98;8;518,67;1,3;47,08;522,6;2388,04;8149,59;8,3901;0,03;391;2388;100;642,1;38,94;23,4539;1583,29;1402,88;14,62;21,61;554,15;2388;9074,48;-0,0018;-0,0005;0
Engine_98;9;518,67;1,3;47,15;522,75;2388;8146,29;8,3943;0,03;392;2388;100;642,22;38,94;23,4024;1588,95;1393,89;14,62;21,61;554,81;2388,03;9071,66;0,0027;0,0004;0
Engine_98;10;518,67;1,3;47,24;522,49;2388,03;8148,87;8,4025;0,03;392;2388;100;642,07;38,99;23,5006;1584,36;1396,5;14,62;21,61;552,81;2388,02;9075,91;0,0024;-0,0004;0
Engine_98;11;518,67;1,3;47,09;522,39;2387,95;8153,29;8,4142;0,03;391;2388;100;642,6;39,01;23,383;1583,96;1401,37;14,62;21,61;554,39;2388;9073,5;0,0012;-0,0001;0
Engine_98;12;518,67;1,3;47,28;522,59;2388,07;8150,29;8,3912;0,03;392;2388;100;641,87;38,94;23,3952;1579,66;1397,29;14,62;21,61;554,43;2387,94;9069,02;-0,0031;-0,0005;0
Engine_98;13;518,67;1,3;47,46;522,65;2388;8149,15;8,4239;0,03;391;2388;100;641,86;39,02;23,4809;1578,11;1396,26;14,62;21,61;554,91;2387,97;9066,55;-0,0012;-0,0003;0
Engine_98;14;518,67;1,3;47,36;521,81;2388,04;8150,04;8,3817;0,03;392;2388;100;642,74;39;23,5295;1586,49;1393,15;14,62;21,61;554,62;2388,03;9071,68;0,0016;0,0001;0
Engine_98;15;518,67;1,3;47,15;522,51;2387,98;8148,23;8,3773;0,03;393;2388;100;642,17;38,9;23,4568;1584,16;1399,3;14,62;21,61;554,09;2388,02;9064,26;-0,0002;-0,0003;0
Engine_98;16;518,67;1,3;47,08;522,32;2387,97;8151,86;8,451;0,03;392;2388;100;642,71;39,3;23,4036;1584,08;1399,74;14,62;21,61;554,68;2388,01;9065,01;0,0015;-0,0002;0
Engine_98;17;518,67;1,3;47,14;521,95;2388,01;8146,85;8,3717;0,03;392;2388;100;642,31;38,98;23,4329;1588,54;1396,08;14,62;21,61;554,07;2388,05;9065;-0,0009;-0,0003;0
Engine_98;18;518,67;1,3;47,05;522,04;2388,01;8152,41;8,4145;0,03;391;2388;100;642,25;39,06;23,4741;1588,99;1389,48;14,62;21,61;554,67;2388,03;9070,59;-0,003;-0,0003;0
Engine_98;19;518,67;1,3;47,22;522,23;2388;8148,7;8,4365;0,03;391;2388;100;641,98;38,96;23,4827;1581,82;1401,22;14,62;21,61;553,62;2387,98;9062,51;0,0008;0,0002;0
Engine_98;20;518,67;1,3;47,16;522,17;2387,99;8148,56;8,4288;0,03;391;2388;100;642,54;39,05;23,4116;1592;1403,12;14,62;21,61;554,61;2387,99;9066,84;0,0004;0;0
Engine_98;21;518,67;1,3;47,04;522,32;2388,04;8145,39;8,4007;0,03;391;2388;100;642,04;39,04;23,4487;1580,39;1391,4;14,62;21,61;554,69;2387,95;9061,52;-0,0024;0,0001;0
Engine_98;22;518,67;1,3;47,3;522,35;2388,01;8148,13;8,4028;0,03;392;2388;100;641,79;38,99;23,3938;1588,86;1404,83;14,62;21,61;554,52;2388;9058,49;0,0037;0,0001;0
Engine_98;23;518,67;1,3;47,25;522,5;2388,01;8146,59;8,4143;0,03;394;2388;100;642,18;38,89;23,3942;1586,09;1392,01;14,62;21,61;553,9;2388;9073,55;-0,0032;-0,0004;0
Engine_98;24;518,67;1,3;47,3;522,36;2388,04;8154,1;8,3925;0,03;392;2388;100;642,49;38,89;23,3854;1587,08;1399,07;14,62;21,61;554,33;2388,04;9066,75;-0,0026;0,0001;0
Engine_98;25;518,67;1,3;47,18;522,05;2388,06;8150,95;8,4209;0,03;392;2388;100;642,29;39;23,3737;1587,33;1399,04;14,62;21,61;553,75;2388,04;9065,66;-0,0007;-0,0003;0
Engine_98;26;518,67;1,3;47,39;522,28;2388,02;8151,03;8,3736;0,03;393;2388;100;642,05;38,98;23,3906;1582,42;1395,86;14,62;21,61;554,16;2388,02;9073,28;0,0013;0,0002;0
Engine_98;27;518,67;1,3;47,12;522,36;2388;8148,26;8,3796;0,03;390;2388;100;642,23;39,05;23,5187;1587,5;1397,2;14,62;21,61;554,44;2388,01;9062,15;0,0004;0,0002;0
Engine_98;28;518,67;1,3;47,13;521,94;2387,98;8153,61;8,3892;0,03;391;2388;100;641,65;39,18;23,398;1579,76;1404,49;14,62;21,61;555,16;2387,98;9073,08;-0,0016;0;0
Engine_98;29;518,67;1,3;47,24;523,04;2388;8151,65;8,3945;0,03;393;2388;100;642,39;39;23,3431;1589,91;1395,46;14,62;21,61;553,99;2387,99;9069,19;-0,0027;0,0001;0
Engine_98;30;518,67;1,3;47,14;522,55;2388,04;8145,23;8,4169;0,03;391;2388;100;641,85;38,84;23,3659;1578,57;1403,12;14,62;21,61;554,13;2388,02;9073,59;0,0024;-0,0001;0
Engine_98;31;518,67;1,3;47,26;522,24;2387,97;8146,64;8,4081;0,03;391;2388;100;642,29;39,01;23,3748;1590,14;1395,81;14,62;21,61;554,19;2388;9060,52;0,0003;-0,0002;0
Engine_98;32;518,67;1,3;47,29;522,38;2388,01;8144,79;8,3847;0,03;392;2388;100;642,43;38,79;23,5033;1577,66;1397,86;14,62;21,61;553,93;2388,03;9067,98;-0,0005;-0,0006;0
Engine_98;33;518,67;1,3;47,2;522,57;2388;8153,01;8,4139;0,03;391;2388;100;642,54;39,02;23,4388;1583,68;1395,59;14,62;21,61;554,26;2388,01;9064,47;0,0005;-0,0002;0
Engine_98;34;518,67;1,3;47,27;521,99;2387,96;8144,88;8,3934;0,03;392;2388;100;641,97;39;23,3007;1576,7;1405,03;14,62;21,61;554,24;2388;9065,85;-0,0023;0;0
Engine_98;35;518,67;1,3;47,31;522,37;2387,98;8150,64;8,3912;0,03;392;2388;100;642,49;39,09;23,4646;1584,26;1394,32;14,62;21,61;554,38;2387,94;9071,88;0,0001;0,0002;0
Engine_98;36;518,67;1,3;47,04;522,37;2388,04;8153,89;8,3897;0,03;392;2388;100;642,05;38,98;23,3563;1585,2;1401;14,62;21,6;554,01;2388,04;9066,5;0,0029;0,0001;0
Engine_98;37;518,67;1,3;47,35;522,05;2388,04;8148,05;8,3982;0,03;392;2388;100;642,08;38,91;23,4044;1584,48;1397,06;14,62;21,61;554,57;2388,02;9067,98;0,0013;0,0003;0
Engine_98;38;518,67;1,3;46,93;521,63;2388,04;8147,58;8,3911;0,03;393;2388;100;642,19;39,16;23,4276;1581,77;1403,97;14,62;21,61;553,92;2388;9069,11;0,0003;-0,0001;0
Engine_98;39;518,67;1,3;47,22;521,89;2387,99;8147,3;8,4405;0,03;392;2388;100;642,22;39,18;23,3503;1591,83;1395,37;14,62;21,61;555,23;2388,05;9061,38;-0,0008;-0,0002;0
Engine_98;40;518,67;1,3;47,19;521,74;2388,03;8152,42;8,3915;0,03;393;2388;100;642,18;39,01;23,3683;1586,95;1405,05;14,62;21,61;554,02;2388,06;9073,83;0,0027;-0,0004;0
Engine_98;41;518,67;1,3;47,17;522,81;2388,03;8143,86;8,4281;0,03;392;2388;100;642,12;38,98;23,3513;1583,57;1397,44;14,62;21,61;555,03;2387,99;9061,36;-0,0024;-0,0004;0
Engine_98;42;518,67;1,3;47,15;521,97;2387,97;8148,38;8,4199;0,03;392;2388;100;642,49;38,99;23,4173;1578,29;1399,01;14,62;21,61;553,78;2388,01;9073,44;-0,0004;0,0004;0
Engine_98;43;518,67;1,3;47,54;522,58;2388,02;8152,17;8,4134;0,03;392;2388;100;642,11;38,85;23,3247;1586,62;1401,16;14,62;21,61;554,18;2388,01;9064,02;-0,0013;-0,0001;0
Engine_98;44;518,67;1,3;47,32;522,35;2388,02;8148,63;8,4107;0,03;392;2388;100;642,7;38,87;23,4442;1588,84;1400,69;14,62;21,6;553,64;2387,95;9064,95;0,0026;-0,0001;0
Engine_98;45;518,67;1,3;47,12;522,11;2388,04;8151,01;8,4072;0,03;392;2388;100;642,04;38,94;23,3934;1583,26;1402,79;14,62;21,61;554,24;2387,97;9074,64;0,0025;0,0003;0
Engine_98;46;518,67;1,3;47,34;522,25;2388,03;8146,96;8,4034;0,03;392;2388;100;642,26;38,91;23,3597;1579,48;1409,27;14,62;21,61;554,25;2388,06;9068,63;-0,0006;0,0001;0
Engine_98;47;518,67;1,3;47,17;522,77;2388,07;8154,77;8,432;0,03;391;2388;100;642,08;38,9;23,3767;1593,46;1391,23;14,62;21,61;554,49;2388,03;9068,46;-0,0043;0,0004;0
Engine_98;48;518,67;1,3;47,28;522,31;2388,02;8150,97;8,4227;0,03;391;2388;100;642,02;38,97;23,3767;1580,31;1403,28;14,62;21,61;553,65;2388,04;9062,33;-0,0033;-0,0004;0
Engine_98;49;518,67;1,3;47,31;522,52;2388,03;8150,57;8,4078;0,03;391;2388;100;642,44;38,83;23,4616;1584,88;1399,16;14,62;21,61;554,09;2387,96;9060,72;0,0006;-0,0001;0
Engine_98;50;518,67;1,3;47,38;522,45;2388,12;8148,6;8,4068;0,03;391;2388;100;642,61;38,9;23,3734;1582,93;1390,36;14,62;21,61;554,9;2388,05;9063,93;0,0008;-0,0002;0
Engine_98;51;518,67;1,3;47,37;522,18;2388,04;8151,65;8,4103;0,03;393;2388;100;642,37;39,06;23,2097;1585,49;1397,87;14,62;21,61;553,86;2388,04;9063,93;0,0031;0,0002;0
Engine_98;52;518,67;1,3;47,28;522,13;2387,99;8147,34;8,3842;0,03;392;2388;100;641,94;39,14;23,3048;1586,48;1401,36;14,62;21,61;554,23;2388,05;9074,7;-0,005;-0,0002;0
Engine_98;53;518,67;1,3;47,43;522,07;2388,04;8149,6;8,4258;0,03;391;2388;100;642,13;38,91;23,4229;1578,09;1406,78;14,62;21,61;553,9;2387,98;9071,23;0,0003;0;0
Engine_98;54;518,67;1,3;47,22;521,58;2388,01;8147,18;8,418;0,03;392;2388;100;641,98;38,83;23,3561;1582,21;1403,17;14,62;21,61;553,77;2388,03;9067,85;0,0037;-0,0002;0
Engine_98;55;518,67;1,3;47,35;522,42;2388,03;8150,9;8,4046;0,03;391;2388;100;642,27;38,97;23,5461;1586,97;1395,14;14,62;21,61;554,31;2388,02;9072,53;-0,0017;0;0
Engine_98;56;518,67;1,3;47,32;521,73;2388,04;8152,07;8,4141;0,03;393;2388;100;642,07;38,96;23,42;1583,54;1409,74;14,62;21,61;554,37;2388,07;9066,47;-0,0005;-0,0002;0
Engine_98;57;518,67;1,3;47,17;521,98;2387,97;8143,49;8,4328;0,03;391;2388;100;642,13;39,04;23,4336;1586,22;1395,44;14,62;21,61;554,43;2388,04;9064,42;0,0012;-0,0001;0
Engine_98;58;518,67;1,3;47,28;522,09;2388,03;8141,48;8,3992;0,03;390;2388;100;642,54;38,84;23,3763;1582,9;1397,63;14,62;21,61;554,28;2387,98;9063,01;-0,0003;-0,0001;0
Engine_98;59;518,67;1,3;47,19;522,23;2388,04;8143,92;8,4193;0,03;393;2388;100;642,33;38,97;23,4885;1584,25;1396,07;14,62;21,61;554,89;2388;9070,95;0,0027;0,0003;0
Engine_98;60;518,67;1,3;47,19;522,38;2388,02;8147,98;8,3781;0,03;392;2388;100;642,2;39;23,4278;1590,1;1399,36;14,62;21,61;553,39;2388,01;9069,8;0,0013;0,0003;0
Engine_98;61;518,67;1,3;47,29;521,96;2388,05;8148,61;8,4321;0,03;394;2388;100;642,32;39,11;23,4125;1585,53;1404,77;14,62;21,61;553,82;2388,01;9066,49;0,0005;0;0
Engine_98;62;518,67;1,3;47,2;521,99;2388;8154,71;8,4251;0,03;392;2388;100;642,11;38,84;23,2169;1590,76;1403,54;14,62;21,61;554,22;2388,05;9074,3;-0,0007;0;0
Engine_98;63;518,67;1,3;47,52;521,43;2388,04;8151,62;8,4291;0,03;392;2388;100;642,19;38,81;23,3579;1594,98;1403,92;14,62;21,61;553,84;2388,04;9061,47;0,0022;-0,0003;0
Engine_98;64;518,67;1,3;47,29;522,05;2388,04;8146,77;8,4161;0,03;392;2388;100;642,32;38,88;23,4101;1591,68;1407,83;14,62;21,61;554,05;2388,03;9072,34;-0,0001;-0,0005;0
Engine_98;65;518,67;1,3;47,31;522,25;2388,03;8151,2;8,4361;0,03;392;2388;100;642,6;38,84;23,3786;1580,89;1401,02;14,62;21,61;554,45;2388;9068,84;0,0008;-0,0003;0
Engine_98;66;518,67;1,3;47,13;521,4;2387,99;8147,67;8,4204;0,03;392;2388;100;642,65;39,08;23,4166;1592,52;1402,74;14,62;21,61;554;2387,97;9056,28;0,0011;0,0003;0
Engine_98;67;518,67;1,3;47,29;521,89;2388,02;8149,19;8,4218;0,03;392;2388;100;643,02;39,16;23,3795;1590,13;1403,9;14,62;21,61;554,28;2388,01;9067,76;0,0026;-0,0001;0
Engine_98;68;518,67;1,3;47,39;522,21;2388,01;8148,3;8,4086;0,03;391;2388;100;642,3;39,12;23,4344;1584,1;1404,16;14,62;21,61;554,05;2388;9070,03;-0,0021;-0,0004;0
Engine_98;69;518,67;1,3;47,23;521,89;2388,06;8148,92;8,3906;0,03;392;2388;100;642,13;38,86;23,4807;1592,26;1403,12;14,62;21,61;553,98;2388,01;9074,25;-0,0003;-0,0001;0
Engine_98;70;518,67;1,3;47,34;521,93;2388,03;8147,84;8,4357;0,03;394;2388;100;642,64;38,98;23,449;1587,58;1396,18;14,62;21,61;553,9;2388,05;9071,74;-0,0017;0,0002;0
Engine_98;71;518,67;1,3;47,37;522,07;2388,02;8145,52;8,3863;0,03;393;2388;100;642,41;38,87;23,3731;1584,12;1401,42;14,62;21,61;553,64;2388,05;9060,43;-0,0024;-0,0001;0
Engine_98;72;518,67;1,3;47,59;522,55;2388,03;8144,82;8,4503;0,03;392;2388;100;642,38;38,9;23,4023;1591,36;1403,37;14,62;21,61;553,46;2387,99;9064,82;0,0036;0,0003;0
Engine_98;73;518,67;1,3;47,28;521,74;2388,07;8148,09;8,4335;0,03;392;2388;100;642,94;39,02;23,3035;1580,76;1402,19;14,62;21,61;554,45;2388,03;9078,04;0;0,0003;0
Engine_98;74;518,67;1,3;47,38;522,44;2388,04;8153,23;8,4393;0,03;393;2388;100;642,57;38,92;23,38;1579,97;1395,71;14,62;21,61;553,5;2388,02;9065,03;0,0027;-0,0001;0
Engine_98;75;518,67;1,3;47,16;521,83;2388,02;8150,66;8,4247;0,03;391;2388;100;642,26;38,83;23,4185;1587,36;1401,72;14,62;21,61;554,12;2388,04;9078,12;0,0017;-0,0001;0
Engine_98;76;518,67;1,3;47,3;522,5;2388,03;8149,74;8,3935;0,03;393;2388;100;642,16;38,98;23,3505;1586,25;1401,99;14,62;21,6;554,88;2388,01;9059,23;0,0025;-0,0004;0
Engine_98;77;518,67;1,3;47,4;521,85;2388,05;8143,74;8,4026;0,03;391;2388;100;643,06;38,88;23,3291;1588,13;1400,95;14,62;21,61;554,2;2388,04;9075,92;-0,0014;0,0002;0
Engine_98;78;518,67;1,3;47,45;522,03;2388,06;8142,59;8,4329;0,03;393;2388;100;642,74;38,86;23,3604;1590,08;1407,36;14,62;21,61;553,68;2388,02;9067,37;0,0006;0,0003;0
Engine_98;79;518,67;1,3;47,48;521,51;2388,01;8147,85;8,4095;0,03;392;2388;100;642,35;38,66;23,1844;1588,89;1401,75;14,62;21,61;554,17;2388;9069,95;-0,0014;0,0003;0
Engine_98;80;518,67;1,3;47,38;522,24;2388,05;8152,29;8,3976;0,03;392;2388;100;642,18;38,86;23,3362;1588,39;1399,37;14,62;21,61;554,46;2387,99;9069,46;0,0009;0,0001;0
Engine_98;81;518,67;1,3;47,53;521,94;2388,09;8149,08;8,4383;0,03;394;2388;100;642,09;38,86;23,2744;1594,45;1405,73;14,62;21,61;553,43;2387,98;9064,09;0,0022;-0,0003;0
Engine_98;82;518,67;1,3;47,16;521,79;2388,04;8149,9;8,4363;0,03;392;2388;100;642,53;39,01;23,3698;1586,69;1397,63;14,62;21,61;553,47;2388,02;9074,76;-0,0012;-0,0001;0
Engine_98;83;518,67;1,3;47,34;521,98;2388,06;8148,65;8,4027;0,03;391;2388;100;642,26;38,82;23,3319;1589,48;1408,3;14,62;21,61;553,93;2388,06;9067,82;0,0022;-0,0003;0
Engine_98;84;518,67;1,3;47,3;522,08;2388,03;8146,97;8,4341;0,03;392;2388;100;642,24;38,87;23,4319;1580,32;1394,62;14,62;21,61;554,11;2388,04;9074,75;0,001;-0,0006;0
Engine_98;85;518,67;1,3;47,56;522,16;2388,08;8146,19;8,4069;0,03;392;2388;100;642,3;38,71;23,2839;1584,96;1399,72;14,62;21,61;554,08;2388,02;9065,43;0,0001;0;0
Engine_98;86;518,67;1,3;47,4;522,01;2388,08;8147,4;8,4127;0,03;393;2388;100;642,95;38,9;23,2703;1591,44;1403,02;14,62;21,61;553,15;2388,03;9069,38;-0,001;0,0001;0
Engine_98;87;518,67;1,3;47,44;521,94;2388,06;8148,31;8,4223;0,03;391;2388;100;642,84;38,77;23,3793;1584,84;1405,9;14,62;21,61;553,82;2388,1;9064,62;0,0025;-0,0003;0
Engine_98;88;518,67;1,3;47,39;522,19;2388,05;8146,49;8,4494;0,03;393;2388;100;642,92;38,81;23,2808;1585,14;1398,43;14,62;21,61;553,82;2388,03;9067,5;-0,0002;0,0001;0
Engine_98;89;518,67;1,3;47,4;521,93;2388,06;8153,81;8,4368;0,03;393;2388;100;642,45;38,99;23,3648;1588,13;1403,63;14,62;21,61;554,14;2388,03;9060,76;0,0014;-0,0004;0
Engine_98;90;518,67;1,3;47,4;521,37;2388,06;8142,75;8,4482;0,03;392;2388;100;642,26;38,92;23,4034;1583,76;1395,52;14,62;21,61;553,66;2388,08;9063,01;-0,0006;0;0
Engine_98;91;518,67;1,3;47,51;521,75;2388,05;8149,75;8,4447;0,03;393;2388;100;642,09;39,05;23,3836;1591,18;1409,03;14,62;21,61;553,78;2388,03;9073,98;-0,0004;-0,0003;0
Engine_98;92;518,67;1,3;47,42;521,05;2388,03;8148,08;8,4334;0,03;393;2388;100;642,84;38,78;23,3295;1592,3;1408,8;14,62;21,61;554,61;2388,07;9073,14;0,0022;-0,0005;0
Engine_98;93;518,67;1,3;47,5;521,65;2388,06;8151,67;8,4319;0,03;392;2388;100;642,78;38,94;23,3429;1592,95;1410,56;14,62;21,61;553,94;2388,01;9065,76;-0,0006;0,0001;0
Engine_98;94;518,67;1,3;47,53;522,01;2388,05;8152,23;8,4644;0,03;391;2388;100;641,95;38,87;23,4745;1580,15;1400,39;14,62;21,61;553,35;2388,04;9067,45;-0,001;0,0004;0
Engine_98;95;518,67;1,3;47,61;521,05;2388,03;8149,44;8,4146;0,03;393;2388;100;642,56;38,8;23,315;1585,3;1407,67;14,62;21,61;553,79;2388,03;9074,58;0,0016;0,0004;0
Engine_98;96;518,67;1,3;47,32;522,26;2388,06;8146,63;8,4384;0,03;392;2388;100;642,27;38,91;23,3839;1589,45;1410,2;14,62;21,61;553,82;2388,09;9061,73;0,0059;0;0
Engine_98;97;518,67;1,3;47,47;521,07;2388,1;8144,43;8,4309;0,03;392;2388;100;642,45;39,12;23,2567;1590,32;1398,2;14,62;21,61;554,3;2388,08;9070,62;-0,0047;0,0003;0
Engine_98;98;518,67;1,3;47,33;522,02;2388,12;8143,7;8,455;0,03;392;2388;100;642,69;38,72;23,252;1575,27;1406,36;14,62;21,61;553,34;2388,1;9071,23;0,0046;0,0002;0
Engine_98;99;518,67;1,3;47,48;521,61;2388,07;8146,22;8,4639;0,03;392;2388;100;643,49;38,76;23,3405;1594,19;1406,57;14,62;21,61;553,36;2388,11;9066,45;0;0,0001;0
Engine_98;100;518,67;1,3;47,39;521,62;2388,05;8146,55;8,4331;0,03;392;2388;100;642,52;38,78;23,4594;1595,92;1401,31;14,62;21,61;554,4;2388,08;9070,59;-0,0029;0,0003;0
Engine_98;101;518,67;1,3;47,59;521,1;2388,07;8143,06;8,4479;0,03;392;2388;100;642,84;38,79;23,3209;1587,37;1403,4;14,62;21,61;553,55;2388,12;9065,87;0,002;0,0001;0
Engine_98;102;518,67;1,3;47,58;521,42;2388,06;8144,43;8,4143;0,03;392;2388;100;642,78;38,98;23,2586;1590,35;1409,35;14,62;21,61;553,65;2388,1;9074,34;-0,0001;-0,0001;0
Engine_98;103;518,67;1,3;47,52;521,78;2388,07;8146,16;8,4346;0,03;394;2388;100;642;38,92;23,3236;1589,82;1408,18;14,62;21,61;553,81;2388,03;9069,22;0,0021;-0,0003;0
Engine_98;104;518,67;1,3;47,2;521,1;2388,11;8143,17;8,4174;0,03;394;2388;100;642,66;39,01;23,3186;1586,26;1406,16;14,62;21,61;554,5;2388,08;9064,37;0,0005;0,0001;0
Engine_98;105;518,67;1,3;47,58;521,47;2388,15;8144,47;8,432;0,03;393;2388;100;642,44;38,81;23,2766;1592,8;1406,41;14,62;21,61;553,6;2388,05;9066,17;-0,0002;0;0
Engine_98;106;518,67;1,3;47,66;521,65;2388,04;8145,73;8,4442;0,03;394;2388;100;642,49;38,83;23,3073;1592,73;1413,18;14,62;21,61;553,19;2388,06;9066,1;0,0032;-0,0002;0
Engine_98;107;518,67;1,3;47,37;521,47;2388,09;8148,28;8,4404;0,03;393;2388;100;642,73;39,05;23,261;1588,13;1409,88;14,62;21,61;553,48;2388,08;9073,41;-0,0014;-0,0005;0
Engine_98;108;518,67;1,3;47,49;521,59;2388,14;8150,5;8,4212;0,03;395;2388;100;642,66;38,82;23,3297;1590,02;1405,38;14,62;21,61;554,1;2388,06;9062,94;0;-0,0005;0
Engine_98;109;518,67;1,3;47,6;521,21;2388,13;8145,4;8,4519;0,03;393;2388;100;643,28;38,94;23,2969;1593,36;1407,74;14,62;21,61;553,41;2388,13;9062,57;0,0016;0,0001;0
Engine_98;110;518,67;1,3;47,43;521,32;2388,1;8150,81;8,38;0,03;395;2388;100;642,85;38,79;23,3736;1589,5;1405,17;14,62;21,61;553,76;2388,06;9070,56;0,0003;-0,0003;0
Engine_98;111;518,67;1,3;47,62;521,23;2388,05;8146,87;8,4403;0,03;394;2388;100;642,6;38,67;23,2976;1590,83;1408,17;14,62;21,61;552,65;2388,08;9063,58;0,0034;-0,0004;0
Engine_98;112;518,67;1,3;47,57;521,76;2388,09;8142,26;8,4659;0,03;393;2388;100;642,54;38,81;23,348;1590,85;1411,5;14,62;21,61;554,23;2388,09;9073,97;0,0016;-0,0005;0
Engine_98;113;518,67;1,3;47,6;521,27;2388,13;8141,18;8,4444;0,03;394;2388;100;641,62;38,82;23,2527;1590,42;1410,84;14,62;21,61;552,93;2388,11;9071,05;-0,0014;0,0003;0
Engine_98;114;518,67;1,3;47,39;521,3;2388,08;8143,58;8,4732;0,03;393;2388;100;642,89;38,76;23,2057;1588,31;1412,33;14,62;21,61;553,4;2388,13;9060,91;-0,0004;-0,0006;0
